Report Date,Country,Prouduct Barcode,Flipkart ProductID,Flipkart ProductName,Category Level1,Category Level2,Category Level3,Category Level4,Site,Number Of offers,Sku Id,Brand,Product Name,Size,Color,Other Variants,Currency,Was_Price,Now Price,Discount,Shipping Cost,Product Availability,Stock Information,Seller Name,Buybox Flag,Seller Type,Min Price Flag,Limited_Stock_Info,Warranty,Warranty Period,Product Condition,Product InputUrl,Product Output Url,Timestamp,Extract Date,Category from site1,Category from site2,Category from site3,Category from site4,Category from site5,Category from site6,Fulfillment,Extra2,Extra3,Extra4
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B07FHYXQZG,Tide, Tide Automatic Concentrated Laundry Powder Detergent with Touch of Downy Freshness - 8 kg ,,,,EGP,,333,,21,Yes,0,Tejan.Store,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Tide-Automatic-Concentrated-Detergent-Freshness/dp/B07FHYXQZG/ref=sr_1_1?dchild=1&keywords=tide+automatic+powder+detergent+with+touch+of+downy+-+8kg&qid=1634026203&sr=8-1,https://www.amazon.eg/-/en/Tide-Automatic-Concentrated-Detergent-Freshness/dp/B07FHYXQZG,2021-12-03 11:02,2021-12-03,Health & Household Products,Home Care & Cleaning,Laundry,Laundry Detergent,Powder Detergent,,,Valid URLs,1393_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B07FHYXQZG,Tide, Tide Automatic Concentrated Laundry Powder Detergent with Touch of Downy Freshness - 8 kg ,,,,EGP,,189,,0,Yes,0,ROMANEZ,0,Market Place,1,In Stock.,No,,New,https://www.amazon.eg/-/en/Tide-Automatic-Concentrated-Detergent-Freshness/dp/B07FHYXQZG/ref=sr_1_1?dchild=1&keywords=tide+automatic+powder+detergent+with+touch+of+downy+-+8kg&qid=1634026203&sr=8-1,https://www.amazon.eg/-/en/Tide-Automatic-Concentrated-Detergent-Freshness/dp/B07FHYXQZG,2021-12-03 11:02,2021-12-03,Health & Household Products,Home Care & Cleaning,Laundry,Laundry Detergent,Powder Detergent,,,Valid URLs,1393_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJLB71L,Tefal Zahran, Tefal Tempo Fry Pan 30 Non Stick 0220081530 ,,,,EGP,,437.06,,0,Yes,2,Amazon.eg,1,BuyBox + Retail Seller,0,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L/ref=sr_1_1?dchild=1&keywords=tefal+zahran+tempo+non+stick+fry+pan+-+30cm+-+red&qid=1634711421&sr=8-1,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1933_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJLB71L,Tefal Zahran, Tefal Tempo Fry Pan 30 Non Stick 0220081530 ,,,,EGP,,405.95,,21,Yes,0,Lizastore_egy,0,Market Place,1,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L/ref=sr_1_1?dchild=1&keywords=tefal+zahran+tempo+non+stick+fry+pan+-+30cm+-+red&qid=1634711421&sr=8-1,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1933_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJLB71L,Tefal Zahran, Tefal Tempo Fry Pan 30 Non Stick 0220081530 ,,,,EGP,,456,,21,Yes,0,ALamirGroup_egy,0,Market Place,0,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L/ref=sr_1_1?dchild=1&keywords=tefal+zahran+tempo+non+stick+fry+pan+-+30cm+-+red&qid=1634711421&sr=8-1,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1933_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJLB71L,Tefal Zahran, Tefal Tempo Fry Pan 30 Non Stick 0220081530 ,,,,EGP,,500,,21,Yes,0,سويت-هوم,0,Market Place,0,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L/ref=sr_1_1?dchild=1&keywords=tefal+zahran+tempo+non+stick+fry+pan+-+30cm+-+red&qid=1634711421&sr=8-1,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1933_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJLB71L,Tefal Zahran, Tefal Tempo Fry Pan 30 Non Stick 0220081530 ,,,,EGP,,500,,21,Yes,0,Bedaih,0,Market Place,0,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L/ref=sr_1_1?dchild=1&keywords=tefal+zahran+tempo+non+stick+fry+pan+-+30cm+-+red&qid=1634711421&sr=8-1,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1933_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJLB71L,Tefal Zahran, Tefal Tempo Fry Pan 30 Non Stick 0220081530 ,,,,EGP,,621,,21,Yes,0,Life.stylle,0,Market Place,0,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L/ref=sr_1_1?dchild=1&keywords=tefal+zahran+tempo+non+stick+fry+pan+-+30cm+-+red&qid=1634711421&sr=8-1,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1933_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJLB71L,Tefal Zahran, Tefal Tempo Fry Pan 30 Non Stick 0220081530 ,,,,EGP,,699,,21,Yes,0,z.ab,0,Market Place,0,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L/ref=sr_1_1?dchild=1&keywords=tefal+zahran+tempo+non+stick+fry+pan+-+30cm+-+red&qid=1634711421&sr=8-1,https://www.amazon.eg/-/en/Tefal-Tempo-Fry-Stick-0220081530/dp/B08WJLB71L,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Frying Pans,,,Valid URLs,1933_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B095PWZ1V5,Dettol," Dettol Antiseptic Disinfectant All-Purpose Surface Cleaner"","" Set of 2 - 950 ml ",,,,EGP,,199,,21,Yes,0,,1,BuyBox,1,Only 1 left in stock - order soon.,No,,,https://www.amazon.eg/-/en/gp/product/B095PWZ1V5/ref=ox_sc_act_image_1?smid=A2391EA049GMRQ&psc=1,https://www.amazon.eg/-/en/Dettol-Antiseptic-Disinfectant-All-Purpose-Surface/dp/B095PWZ1V5,2021-12-03 11:02,2021-12-03,Health & Household Products,Home Care & Cleaning,,,,,,Valid URLs,599_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B095PWZ1V5,Dettol," Dettol Antiseptic Disinfectant All-Purpose Surface Cleaner"","" Set of 2 - 950 ml ",,,,EGP,,199,,0,Yes,0,علاءكو,0,Market Place,1,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B095PWZ1V5/ref=ox_sc_act_image_1?smid=A2391EA049GMRQ&psc=1,https://www.amazon.eg/-/en/Dettol-Antiseptic-Disinfectant-All-Purpose-Surface/dp/B095PWZ1V5,2021-12-03 11:02,2021-12-03,Health & Household Products,Home Care & Cleaning,,,,,,Valid URLs,599_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B095PWZ1V5,Dettol," Dettol Antiseptic Disinfectant All-Purpose Surface Cleaner"","" Set of 2 - 950 ml ",,,,EGP,,199,,0,Yes,0,HSDR,0,Market Place,1,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B095PWZ1V5/ref=ox_sc_act_image_1?smid=A2391EA049GMRQ&psc=1,https://www.amazon.eg/-/en/Dettol-Antiseptic-Disinfectant-All-Purpose-Surface/dp/B095PWZ1V5,2021-12-03 11:02,2021-12-03,Health & Household Products,Home Care & Cleaning,,,,,,Valid URLs,599_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B095PWZ1V5,Dettol," Dettol Antiseptic Disinfectant All-Purpose Surface Cleaner"","" Set of 2 - 950 ml ",,,,EGP,,218.99,,0,Yes,0,David.soliman86,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B095PWZ1V5/ref=ox_sc_act_image_1?smid=A2391EA049GMRQ&psc=1,https://www.amazon.eg/-/en/Dettol-Antiseptic-Disinfectant-All-Purpose-Surface/dp/B095PWZ1V5,2021-12-03 11:02,2021-12-03,Health & Household Products,Home Care & Cleaning,,,,,,Valid URLs,599_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B095PWZ1V5,Dettol," Dettol Antiseptic Disinfectant All-Purpose Surface Cleaner"","" Set of 2 - 950 ml ",,,,EGP,,259.99,,0,Yes,0,Dr-Eman-Khatab-pharmacy,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B095PWZ1V5/ref=ox_sc_act_image_1?smid=A2391EA049GMRQ&psc=1,https://www.amazon.eg/-/en/Dettol-Antiseptic-Disinfectant-All-Purpose-Surface/dp/B095PWZ1V5,2021-12-03 11:02,2021-12-03,Health & Household Products,Home Care & Cleaning,,,,,,Valid URLs,599_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B095PWZ1V5,Dettol," Dettol Antiseptic Disinfectant All-Purpose Surface Cleaner"","" Set of 2 - 950 ml ",,,,EGP,,260.99,,0,Yes,0,Emanpharmacies,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B095PWZ1V5/ref=ox_sc_act_image_1?smid=A2391EA049GMRQ&psc=1,https://www.amazon.eg/-/en/Dettol-Antiseptic-Disinfectant-All-Purpose-Surface/dp/B095PWZ1V5,2021-12-03 11:02,2021-12-03,Health & Household Products,Home Care & Cleaning,,,,,,Valid URLs,599_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B083XSLWB4,Tefal, Tefal Tempo Stew Pot 22 Non Stick 0220081022 ,,,,EGP,,510,,21,Yes,5,shedeid,1,BuyBox,1,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4/ref=sr_1_2?dchild=1&keywords=Tefal+Tempo+Stew+Pot+-+20+Cm+-+Pink&qid=1634712111&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Stockpots,,,Valid URLs,1942_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B083XSLWB4,Tefal, Tefal Tempo Stew Pot 22 Non Stick 0220081022 ,,,,EGP,,528,,21,Yes,0,shedeid,0,Market Place,0,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4/ref=sr_1_2?dchild=1&keywords=Tefal+Tempo+Stew+Pot+-+20+Cm+-+Pink&qid=1634712111&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Stockpots,,,Valid URLs,1942_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B083XSLWB4,Tefal, Tefal Tempo Stew Pot 22 Non Stick 0220081022 ,,,,EGP,,529,,21,Yes,0,Shedeid,0,Market Place,0,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4/ref=sr_1_2?dchild=1&keywords=Tefal+Tempo+Stew+Pot+-+20+Cm+-+Pink&qid=1634712111&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Stockpots,,,Valid URLs,1942_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B083XSLWB4,Tefal, Tefal Tempo Stew Pot 22 Non Stick 0220081022 ,,,,EGP,,575,,21,Yes,0,Bedaih,0,Market Place,0,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4/ref=sr_1_2?dchild=1&keywords=Tefal+Tempo+Stew+Pot+-+20+Cm+-+Pink&qid=1634712111&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Stockpots,,,Valid URLs,1942_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B083XSLWB4,Tefal, Tefal Tempo Stew Pot 22 Non Stick 0220081022 ,,,,EGP,,599,,21,Yes,0,z.ab,0,Market Place,0,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4/ref=sr_1_2?dchild=1&keywords=Tefal+Tempo+Stew+Pot+-+20+Cm+-+Pink&qid=1634712111&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Stockpots,,,Valid URLs,1942_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B083XSLWB4,Tefal, Tefal Tempo Stew Pot 22 Non Stick 0220081022 ,,,,EGP,,700,,21,Yes,0,Life.stylle,0,Market Place,0,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4/ref=sr_1_2?dchild=1&keywords=Tefal+Tempo+Stew+Pot+-+20+Cm+-+Pink&qid=1634712111&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Stockpots,,,Valid URLs,1942_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B083XSLWB4,Tefal, Tefal Tempo Stew Pot 22 Non Stick 0220081022 ,,,,EGP,,700,,21,Yes,0,ALamirGroup_egy,0,Market Place,0,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4/ref=sr_1_2?dchild=1&keywords=Tefal+Tempo+Stew+Pot+-+20+Cm+-+Pink&qid=1634712111&sr=8-2,https://www.amazon.eg/-/en/Tefal-Tempo-Stew-Stick-0220081022/dp/B083XSLWB4,2021-12-03 11:02,2021-12-03,Home & Kitchen,Kitchen,Cookware,Pots & Pans,Stockpots,,,Valid URLs,1942_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJN9QPV,Molfix," Molfix Midi Baby Diaper Pants"","" 58 Pieces - Size 3 ",,,,EGP,,150,,21,Yes,0,HomeGoods01,1,BuyBox,1,Only 1 left in stock - order soon.,No,,,https://www.amazon.eg/-/en/gp/product/B08WJN9QPV/ref=ox_sc_act_image_1?smid=AFBUB81ASXPX8&psc=1,https://www.amazon.eg/-/en/Molfix-Midi-Diaper-Pants-Pieces/dp/B08WJN9QPV,2021-12-03 11:02,2021-12-03,Baby Products,Diaper Changing,Disposable Diapers,,,,,Valid URLs,1798_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJN9QPV,Molfix," Molfix Midi Baby Diaper Pants"","" 58 Pieces - Size 3 ",,,,EGP,,152,,0,Yes,0,الاجزخانة,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08WJN9QPV/ref=ox_sc_act_image_1?smid=AFBUB81ASXPX8&psc=1,https://www.amazon.eg/-/en/Molfix-Midi-Diaper-Pants-Pieces/dp/B08WJN9QPV,2021-12-03 11:02,2021-12-03,Baby Products,Diaper Changing,Disposable Diapers,,,,,Valid URLs,1798_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJN9QPV,Molfix," Molfix Midi Baby Diaper Pants"","" 58 Pieces - Size 3 ",,,,EGP,,150,,21,Yes,0,HomeGoods01,0,Market Place,1,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08WJN9QPV/ref=ox_sc_act_image_1?smid=AFBUB81ASXPX8&psc=1,https://www.amazon.eg/-/en/Molfix-Midi-Diaper-Pants-Pieces/dp/B08WJN9QPV,2021-12-03 11:02,2021-12-03,Baby Products,Diaper Changing,Disposable Diapers,,,,,Valid URLs,1798_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJN9QPV,Molfix," Molfix Midi Baby Diaper Pants"","" 58 Pieces - Size 3 ",,,,EGP,,160.6,,21,Yes,0,الحياة Family mall,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08WJN9QPV/ref=ox_sc_act_image_1?smid=AFBUB81ASXPX8&psc=1,https://www.amazon.eg/-/en/Molfix-Midi-Diaper-Pants-Pieces/dp/B08WJN9QPV,2021-12-03 11:02,2021-12-03,Baby Products,Diaper Changing,Disposable Diapers,,,,,Valid URLs,1798_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJN9QPV,Molfix," Molfix Midi Baby Diaper Pants"","" 58 Pieces - Size 3 ",,,,EGP,,165,,21,Yes,0,United commercial services,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08WJN9QPV/ref=ox_sc_act_image_1?smid=AFBUB81ASXPX8&psc=1,https://www.amazon.eg/-/en/Molfix-Midi-Diaper-Pants-Pieces/dp/B08WJN9QPV,2021-12-03 11:02,2021-12-03,Baby Products,Diaper Changing,Disposable Diapers,,,,,Valid URLs,1798_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJN9QPV,Molfix," Molfix Midi Baby Diaper Pants"","" 58 Pieces - Size 3 ",,,,EGP,,237.99,,21,Yes,0,Dr-Eman-Khatab-pharmacy,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08WJN9QPV/ref=ox_sc_act_image_1?smid=AFBUB81ASXPX8&psc=1,https://www.amazon.eg/-/en/Molfix-Midi-Diaper-Pants-Pieces/dp/B08WJN9QPV,2021-12-03 11:02,2021-12-03,Baby Products,Diaper Changing,Disposable Diapers,,,,,Valid URLs,1798_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B08WJN9QPV,Molfix," Molfix Midi Baby Diaper Pants"","" 58 Pieces - Size 3 ",,,,EGP,,245.99,,21,Yes,0,Emanpharmacies,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08WJN9QPV/ref=ox_sc_act_image_1?smid=AFBUB81ASXPX8&psc=1,https://www.amazon.eg/-/en/Molfix-Midi-Diaper-Pants-Pieces/dp/B08WJN9QPV,2021-12-03 11:02,2021-12-03,Baby Products,Diaper Changing,Disposable Diapers,,,,,Valid URLs,1798_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,1,B08WJJMDWW,Haloub Al Missalia, Haloub Al Missalia Natural Butter Ghee - 2 kg ,,,,EGP,315,292.95,22.05,0,Yes,10,Amazon.eg,1,BuyBox + Retail Seller,1,In Stock.,No,,New,https://www.amazon.eg/-/en/Haloub-Al-Missalia-Natural-Butter/dp/B08WJJMDWW/ref=sr_1_1?dchild=1&keywords=Haloub+Al+Missalia+Natural+Butter+Ghee+-+2kg&qid=1634664645&sr=8-1,https://www.amazon.eg/-/en/Haloub-Al-Missalia-Natural-Butter/dp/B08WJJMDWW,2021-12-03 11:02,2021-12-03,Grocery,Dairy & Eggs,Butter & Margarine,,,,,Valid URLs,1919_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B00F3U1Q1E,Gillette, All Purpose Gillette Styler ,,Blue,,EGP,320,276,44,0,Yes,10,More.offers,1,BuyBox,1,In Stock.,No,,New,https://www.amazon.eg/-/en/Gillette-Fusion-ProGlide-Styler-Trimmer/dp/B00F3U1Q1E/ref=sr_1_1?dchild=1&keywords=Gilette+Fusion+Proglide+Styler+-+1+Piece&qid=1634713097&sr=8-1,https://www.amazon.eg/-/en/Gillette-7702018273386-All-Purpose-Styler/dp/B00F3U1Q1E,2021-12-03 11:02,2021-12-03,Beauty,Shaving & Hair Removal,Manual Shaving,Men's,Razor Blades,,Amazon.eg,Valid URLs,1954_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B00F3U1Q1E,Gillette, All Purpose Gillette Styler ,,Blue,,EGP,,307.77,,0,Yes,0,Amazon.eg,0,Retail Seller,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Gillette-Fusion-ProGlide-Styler-Trimmer/dp/B00F3U1Q1E/ref=sr_1_1?dchild=1&keywords=Gilette+Fusion+Proglide+Styler+-+1+Piece&qid=1634713097&sr=8-1,https://www.amazon.eg/-/en/Gillette-7702018273386-All-Purpose-Styler/dp/B00F3U1Q1E,2021-12-03 11:02,2021-12-03,Beauty,Shaving & Hair Removal,Manual Shaving,Men's,Razor Blades,,,Valid URLs,1954_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B00F3U1Q1E,Gillette, All Purpose Gillette Styler ,,Blue,,EGP,,299,,21,Yes,0,العاصمة-شوب,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Gillette-Fusion-ProGlide-Styler-Trimmer/dp/B00F3U1Q1E/ref=sr_1_1?dchild=1&keywords=Gilette+Fusion+Proglide+Styler+-+1+Piece&qid=1634713097&sr=8-1,https://www.amazon.eg/-/en/Gillette-7702018273386-All-Purpose-Styler/dp/B00F3U1Q1E,2021-12-03 11:02,2021-12-03,Beauty,Shaving & Hair Removal,Manual Shaving,Men's,Razor Blades,,,Valid URLs,1954_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B00F3U1Q1E,Gillette, All Purpose Gillette Styler ,,Blue,,EGP,,310,,21,Yes,0,mimoshp,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Gillette-Fusion-ProGlide-Styler-Trimmer/dp/B00F3U1Q1E/ref=sr_1_1?dchild=1&keywords=Gilette+Fusion+Proglide+Styler+-+1+Piece&qid=1634713097&sr=8-1,https://www.amazon.eg/-/en/Gillette-7702018273386-All-Purpose-Styler/dp/B00F3U1Q1E,2021-12-03 11:02,2021-12-03,Beauty,Shaving & Hair Removal,Manual Shaving,Men's,Razor Blades,,,Valid URLs,1954_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B00F3U1Q1E,Gillette, All Purpose Gillette Styler ,,Blue,,EGP,,320,,21,Yes,0,More.offers,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Gillette-Fusion-ProGlide-Styler-Trimmer/dp/B00F3U1Q1E/ref=sr_1_1?dchild=1&keywords=Gilette+Fusion+Proglide+Styler+-+1+Piece&qid=1634713097&sr=8-1,https://www.amazon.eg/-/en/Gillette-7702018273386-All-Purpose-Styler/dp/B00F3U1Q1E,2021-12-03 11:02,2021-12-03,Beauty,Shaving & Hair Removal,Manual Shaving,Men's,Razor Blades,,,Valid URLs,1954_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B00F3U1Q1E,Gillette, All Purpose Gillette Styler ,,Blue,,EGP,,325,,21,Yes,0,EG.Offers,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Gillette-Fusion-ProGlide-Styler-Trimmer/dp/B00F3U1Q1E/ref=sr_1_1?dchild=1&keywords=Gilette+Fusion+Proglide+Styler+-+1+Piece&qid=1634713097&sr=8-1,https://www.amazon.eg/-/en/Gillette-7702018273386-All-Purpose-Styler/dp/B00F3U1Q1E,2021-12-03 11:02,2021-12-03,Beauty,Shaving & Hair Removal,Manual Shaving,Men's,Razor Blades,,,Valid URLs,1954_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,0,B0994QJ9YW,LG, LG F4R5VYGSL Front Load Washing Machine with Steam and Direct Drive - 9 Kg ,,,,EGP,,,,,No,0,,1,,,Currently unavailable.,,,,https://www.amazon.eg/-/en/LG-F4R5VYGSL-Washing-Machine-Direct/dp/B0994QJ9YW/ref=sr_1_1?dchild=1&keywords=F4R5VYGSL&qid=1634706447&sr=8-1,,2021-12-03 11:02,2021-12-03,,,,,,,,Valid URLs OOS (Without price),2045_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B07P6YMZ4S,Ariston," Ariston Gas Hob Built-In - Silver - PK951 T GH"","" 90cm ",,,,EGP,,,,,No,0,,1,BuyBox,,,No,,,https://www.amazon.eg/-/en/Ariston-Gas-Hob-Built-Silver/dp/B07P6YMZ4S/ref=sr_1_1?dchild=1&keywords=PK951+T+GH+90&qid=1634642167&sr=8-1,https://www.amazon.eg/-/en/Ariston-Gas-Hob-Built-Silver/dp/B07P6YMZ4S,2021-12-03 11:02,2021-12-03,,,,,,,,Valid URLs OOS (Without price),2027_EGYPT_Amazon.eg,
